text,label
you are welcome and enjoy your stay .,1
sounds good . how many people should i make reservations for ?,1
we're a very academic city and have 18 colleges in our community . there is street . john 's college in the city center . would you like more information about it ?,1
you never saw anything like that on the west coast though ! we'll leave you on your word that it would not make sense haha !  no . .,0
unfortunately there are none on the north side of town that fit your criteria . would you like me to look in another part of the city ?,1
"welcome nice there ,  the stargazer says to the others . do you like it or not ?  the nice welcome is quite good . thank you",0
how many are in your party ?,1
"that narrowed it down to four – truck , suv , and hotel – though you can be sure you are all set to get down there today . by",0
"surethat s not supposed to look like that too on your end , huh ? i like that toy , what are you planning on getting for your party .",0
train tr079800r crashed ! ! ! !,0
"yes , christ 's college is on saint andrew 's street and the post code is cb23bu . it is free admission .",1
alright and they have been delighted by my offer . thank you . thank you for the adage4 stars . would you like more information on what you want,0
tr4216 arrives at the address indicated . if you need help contacting the postal number please contact claire leigh at dlcroad,0
"okay , how about tr2006 ? it leaves ely at 11:35 and arrives in cambridge at 11:52 .",1
are you planning on visiting a particular part of town ?,1
the booked ship and services erecting base is free . postcode -c -u -m . telephone 013346287565 . house,0
tr5941 leaves 02:12 . is there any way to train ? i am glad you like your plan . you are welcome . i hope you like your room .,0
tr6655 leaves . person . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye,0
"is there anything else i can help you with , today ?",1
i can definite -ly help you with that . is there a specific type of attraction you are interested in or section of the city you were looking at ?,1
"sure , just let me know your departure location , destination and when you are going to travel .",1
"it is a park , with emphasis on plants . there are many other types of attractions as well , such as museums .",1
"nando s last appearance at a concert was on june 11 , 2011 , when the concert was in los angeles . part of a promotional video for an exhibition of carmen",0
"i have two with a 0 star rating , one in the north and one in the centre . do you have a preference ?",1
"sure , what kind of cuisine are you looking for ?",1
tr5285 arrives for you with free admission . plus ticketing is included with every ticket and you can book a room for just $2.75 . if you are,0
"two do the parish services for sale by the name of wedding ? yes . their booking was completed at the local lodge , leave a call . do you",0
tr1958 leaves . 200:06:16 < jesus92 leaves> 0:35:22 1677798087494 leaves 15.11 [0,0
"tr7763 arrives at you from portland . since our booking is direct and we do not have any restaurant at the address , can you confirm that you are interested in booking",0
there are plenty of choices in the expensive range . do you have a particular food type or area you are interested in ?,1
"i have got you booked at the alpha-milton guest house , and your reference number is t1jsfddi .",1
you are all set ! please be on the lookout for a black lexus and the contact number is 07664673319 .,1
"nandos s official spokesman in sarajevo , mr karakoytay is carrying out the research .  this is quite unusual . ",0
tr6742 leaves at 11:59 . may i help with anything else ?,0
tenpin can do it for you . i am sorry sir the place looks like it is alright for me . will i be leaving the train at 7:,0
we have two guesthouses in centre that are on the cheap side . the alexander bed and breakfast has a 4 star rating . would you like that one ?,1
"if thats what you all want to be ?  the cast provides you with: the washing machine , you will need a table for 2 and you need a toilet and",0
there is a restaraunt named meghna that is located on 205 victoria road chesterton . the phone number is 01123727410 . would you like to book it ?,1
grafton hotel 619 newmarket road fen ditton . the phone number is 01223241387 .,1
the cover image) .,0
oh that is okay sir and what day will you be departing from home ?,0
the cotto cotto wawai and the cn swades sunday was the winnerprice 17 pence . if your interested in a phone number in,0
jesus lane and 01223452587 . do you need help with anything else ?,1
tr7846 will be returned to you at the earliest opportunity to arrange a seat and shall be available on arrival for you . note that if your meeting is made for shorter,0
unfortunately i have no time to make your request again ! i can make your reservation for 7:00 on a weekend (or as a reference at that,0
i can book you one that leaves at 05:00 . how many tickets would you like ?,1
no problem . is there anything else i can help you with today ?,1
"okay , sure . the address is 64 cherry hinton road cherry hinton . the post code is cb17aa , and the phone number is 01223412299 . do you need anything else ?",1
"your request , your header and all information will be accepted in accordance with their payment method , any additional information requested may be sent by contact number . can",0
no none ?  my answer to this question is that i have 3 options: 1) yes and no,0
"i would be happy to assist you , but i will need some more information . where are you departing from and when would you like to leave ?",1
hi this afternoon also . i love you all here . good bye . and good bye to you all . goodbye . bye goodbye . bye bye bye . goodbye .,0
booking is done . your car is a white tesla and contact number is 072411211316,1
