text,label
you have a reservation for chiquito restaurant bar for monday at 12:30 for 5 people . the table will be held for 15-minutes . reference number is so1f7evu . anything else ?,1
"i can book that for you , i just need to know what day and time you d like to dine and how many people will be dining .",0
there are 7 restaurant -s which meet your needs . the copper kettle is located at 4 kings parade and serves moderate priced meal -s . would you like to make reservations ?,1
sure . their phone number is 01223315702 . anything more i can help with ?,1
we have a lot of things to do in the centre . is there a particular type of attraction you are interested in ?,1
thank you for contacting us and have a nice day .,0
thank you let me know if you need help again .,1
"yes , it is a college . the postcode is cb30ag .",1
the cambridge and county folk museum costs 3.50 pounds entrance and is located at 2-1 castle street . their phone number is 01223355159 .,1
you are very welcome . have a wonderful day !,0
your booking was successful . the reference number is 2gpz3dz8 . is there anything else i can help you with today ?,0
you are very welcome ! thank you !,1
do you have a price range in mind ?,1
what area would you like ?,0
"tr3823 will arrive at 16:55 , would that work for you ?",1
how many tickets will you be needing for the train ?,1
la mimosa is in the expensive price range .,1
we have quite a few trains that may suit your needs . do you have a particular day you are traveling ?,1
your taxi has been booked . you will be picked up in a grey volkswagen at the restaurant at 18:15 . the contact number is 07475385747 . is there anything else i can help you with ?,0
thank you for using our services .,0
do you need two tickets ?,1
you are welcome . have a great day !,1
cambridge contemporary art would fit that bill .,0
would you like me to book it for you ?,0
when do you want to leave ?,0
"i see . the centre offers 13 colleges . most , like saint catharine 's college on king 's parade , are free to visit .",1
we have many option there . any specific type of food ?,1
"meze bar restaurant is available , would you like me to make a reservation ?",0
"unfortunately , i do not have any modern eclectic restaurant -s in the city . is there another type of restaurant i can look for ?",1
"i see there are several , can you make a recommendation ?",1
i have a train that arrives at 15:27 . would you like me to book it for you ?,0
great ! goodbye and have a nice day .,1
it is a guesthouse in the north that is moderate -ly priced .,0
"there are two hotel -s in the west that are cheap , one expensive , any preference ?",0
"booking was successful , the total fee is 61.44 gbp payable at the station . reference number is : 44fv40zc . is there anything else i can help with today ?",0
okay all booked ! the arrival time is actual -ly 15:09 and your reference number is yenh8fdc .,1
there are 5 of those . what area do you want to dine in ?,1
how many tickets do you want for this tr4365 train ?,1
you have a table reserved at j restaurant on sunday for a party of 3 . your reference is y1tz0i81 . is there anything else i can help you with today ?,1
enjoy your stay ! let us know if we can be of any further assistance .,1
what area and stars would you like ?,0
you are very welcome . have a safe trip !,1
where will you be departing from ?,0
they serve indian food .,1
"i am sorry , but i am not sure . where are you going ?",0
"there are many trains that leave cambridge and arrive in bishops stortford , what day and time would you like to leave ?",1
aylesbray is a guest house with internet . would you like me to book it ?,0
"i recommend la mimosa , great word of mouth . what day and time do you want to dine ? how many will be going , please ?",1
thank you for using our services .,0
i have trains leaving on sunday . what is your departure site and what time do you want to leave ?,0
i have 1 hotel in the west . the cambridge belfry is cheap with 4 stars . it offers free parking and wifi . do you need a room ?,1
it is a cheap restaurant located in the centre . can i book for you ?,1
"yes , mumford theatre is in the town centre at post code cb11pt . the phone number is 08451962320 . can i help with anything else today ?",1
"i am sorry but there are not any vietnamese restaurant -s on the east side of town , either .",1
broughton house gallery is free to get in . their phone number is 01223314960 . is there anything else i can help you with ?,0
train tr5507 leaves cambridge sunday at 12:11 and arrives in kings lynn at 12:58 . would you like to book this train ?,0
do you have a departure or arrival time ?,1
"i have several that get to cambridge before 20:45 , any time you would like to leave ?",1
